token,title,rent/sell,apartment/house,category,register_data,description,city,district,price,credit,rent,business-type,image,build_date,room,meterage,location,elevator,parking,storage,unitpf,tabaghe,sanad,jahat,vaziat,balkon,wc,jenskaff,cooler,heater,tamin_hot_water
gZymYhni,اجاره‌ خانه ایوان دار باتمام امکانات رفاهی,temporary-rent,suite-apartment,suite-apartment,07-8-2024,"اجاره‌ خانه ایوان دار باتمام امکانات رفاهی|اجارهٔ کوتاه مدت آپارتمان و سوئیت|ماسال|خرید و فروش اجاره خانه ایوان دار باتمام امکانات رفاهی 
دسترسی به سوپری قصابی نانوایی ۵دقیقه
۳۰دقیقه تاییلاقات گیسوم ماسوله و...
۵دقیقه تا گردکوه
کلر وپارکیگ وحیاط بزرگ برای بازی کودکان
×آوردن حیوان خانگی ممنوع×| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",masal,,0,0,0,personal,"['https://s100.divarcdn.com/static/photo/neda/post/XShTmEg1xBOmKDuGYTXLAQ/27145c85-196d-4e32-b111-64032c008840.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/R27As_0hLWaaoSgSlxE0oQ/4afa952c-a338-4e14-bb6c-c21d94ea916b.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/gI72AiniFIM0r6CeInAJKw/c8815f4b-e12f-4961-ac3a-8ccfb7bbc182.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/VH035qmx5XpOSS2sz3MsaA/38468e43-051c-4e0c-8605-f0a1ff9a40f0.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/X9LL_Isum_N12DtLw8rFrw/6c148af8-1678-4cb4-acf7-991a8a0ad7e9.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/6ANyUgkwAmqYoc9BgA-rIA/8b62fa79-8d8c-4c2d-a031-91f42f90d0ae.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/UoQyq2Yj9u3D7aLAmxtCVg/446c17e2-04e5-4430-a4fe-f5a37d2d8a5b.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/VcbG6uMxAVm-WqfcDAZFTg/a317bf16-9a97-4a8d-a975-b0519f39fde8.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/mTx0vObK4rx9yljGHHhq9Q/ca85ef6e-fa6e-4ab4-813f-528018a481f3.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/w97K9PuGC7FSVGyU_OLbHA/169dd5e7-a34e-47d8-9ad3-8b7b4c8c631b.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/TwOklOUsNrOmklFS_MhLxQ/5fde2b95-2d24-4f3b-8325-5795ed0bf2d3.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/i-BkraRD28KHIqIa1itDeg/284aa5d2-c230-49a9-81bf-6024a1f665e3.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/VITTMYdFpVj3soGPeZY-cg/c40d6547-0ace-413c-9f86-e579926c154b.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/NgBHL4zGp-fk8OPdIZbA2Q/002398d2-8a9c-4691-9c3e-cc43b007e225.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/0vTdcJI7V_Z-a82M98C5iQ/b2107694-ae6b-4267-9d1a-de1e58f9471b.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/8xCfYTN0g1mzvsDDIz_0gQ/4f1cf75a-e87f-47a9-9d54-76bd3f754d02.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/zzy3i2ZlcKaj2fr7a7GXnA/f32cb965-e9d5-4778-8451-12ff2b534e3c.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/v6MLnKHohlqD4TgrnoCEHA/b8f81842-45c4-49b9-8792-703cefdcd4f4.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/Sz7nZLPv4KZkht5jZGNYlw/3a87f99d-fb29-414e-ac8e-1644313331c2.jpg']",,1,100,"{'latitude': 37.319178511739, 'longitude': 49.111631306606}",,,,,,,,,,,,,,
gZyqiVhJ,فروش دو خوابه هسا ۲ فول واریز,residential-sell,apartment-sell,apartment-sell,06-8-2024,"فروش دو خوابه هسا ۲ فول واریز|فروش آپارتمان|پرند|خرید و فروش باسلام 

هسا۲ 
۷۵ متری
طبقه اول
عرصه پرداخت
اقدامات اولیه برای کارت قسط و کلید انجام شده
آماده تحویل 
قیمت کاسبی 
مناسب سرمایه گذاری و سکونت
مشاور شما : خانم بشارت| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",parand-city,,820000000,0,0,real-estate-business,['https://s100.divarcdn.com/static/photo/afra/post/cniWstw90wd3aUcUQ9N2NQ/8e5db116-cc62-4ff6-b88f-bf040563b0e8.jpg'],1403,2,75,"{'latitude': 35.4914, 'longitude': 50.913162}",دارد,ندارد,ندارد,,,,,,دارد,ایرانی,سنگ,کولر آبی,شوفاژ,پکیج
gZyqRaYJ,اجاره وسوییت,temporary-rent,suite-apartment,suite-apartment,06-8-2024,اجاره وسوییت|اجارهٔ کوتاه مدت آپارتمان و سوئیت|اصفهان، زینبیه|خرید و فروش سویت کامل سالن وآشپزخونه،حمام دسشویی طبقه همکف لطفافقط تماس بگیریدفقط خانواده زوجین شناسنامه دوطرف الزامیست لطفا همشهریهای اصفهانی تماس نگیرند| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار,isfahan,zeynabieh,0,0,0,personal,"['https://s100.divarcdn.com/static/photo/neda/post/cHb03xwVVu65t-LoG4hKlQ/c03c0e96-0292-43a4-b28b-3ef23f82dcf3.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/_OnHJ4RrtYVzvIHhO_pHog/c124025b-87ee-4962-b888-5d467a336a79.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/_-Nu4lS8wl4SO5kcrvTnNQ/caf8926d-0a48-412f-a8e0-3ff29d61eb64.jpg']",,0,55,,,,,,,,,,,,,,,
gZYq_wYK,اجاره صندلی,commercial-rent,office-rent,office-rent,18-7-2024,"اجاره صندلی|اجارهٔ دفتر کار، اتاق اداری و مطب|رشت، نیکرام|خرید و فروش صندلی در لاینهای زیر اجاره داده میشود
ناخن
مژه
کراتین
پاکسازی
میکاپ و شینیون
اپیلاسیون
بافت و ارایش دائم
در ضمن اتاق هم برای اجاره موجود میباشد.| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",rasht,nikmaraam,0,0,1000000,personal,,1395,2,75,"{'latitude': 37.292766622905, 'longitude': 49.572329127952}",,,,,,,,,,,,,,
gZySSCL4,200 متر صفر خیابان پهن,residential-sell,apartment-sell,apartment-sell,06-8-2024,"200 متر صفر خیابان پهن|فروش آپارتمان|رشت، گلسار|خرید و فروش ◾️ساختمان بسیار زیبا با لوکیشنی عالی◾️


۲۰۰ متر
تک واحدی
صفر کلید نخورده
۲ پارکینگ اختصاصی
سند تک برگ





مشاعات بسیار زیبا
لابی من
گیت نگهبانی
بهترین متریال روز
پنجره های قدی بزرگ




جهت هماهنگی تماس بگیرید| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",rasht,golsaar,20000000000,0,0,real-estate-business,"['https://s100.divarcdn.com/static/photo/afra/post/Xv4_CGlUYtF1Gf5NKqHX-g/99f80f05-0232-4f43-b813-a7a1b4d094ff.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/g1OPdySAhoWsxswNZEiD8g/548c9270-d714-42ed-a3ab-12718ad8c990.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/jgAiz1Ep2IM0RQo16NgXxA/d137c9a6-ec76-4af8-bd54-1f7b4a545027.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/JW_WCslUIfxJ18vtnapirA/ef619832-23a9-4f1b-b945-20a2995e57f6.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/mGg1qZnDes5uNTsyJCQdoQ/fa7b6f7e-bcb8-425d-97b6-981c70bea580.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/86ChpTbItzw-41vR-JMayw/69de3ad6-1b6c-4c51-badf-3e180bc07297.jpg']",1403,3,200,,دارد,دارد,دارد,1,,تک‌برگ,,,دارد,ایرانی,,اسپلیت,شوفاژ,پکیج
gZYZoti8,زمین مسکونی ساحلی دوبهر سنددار ۲۳۴ متر مرکز کلاچای,residential-sell,plot-old,plot-old,29-7-2024,"زمین مسکونی ساحلی دوبهر سنددار ۲۳۴ متر مرکز کلاچای|فروش زمین و کلنگی|کلاچای|خرید و فروش زمین مسکونی ساحلی ویو دریا مرکز کلاچای در محیطی خلوت و آرام ساحل پارک شهدای گمنام.
۲۳۴ متر، مستطیل، دوبهر، دارای سند تک برگ.
متراژ بهر اصلی رو به دریا ۱۳ متر.
قابلیت ساخت ۴ طبقه روی پیلوت.
تخفیف پای معامله 
مشاور املاک رستمی میدان نواب کلاچای.
/=/=/=/=/=/=/=/=/=/=/=/=/=/=/=/=/=/=/=/
ما میتوانیم خلق کنیم و بسازیم و روح دهیم هر آنچه در رویاهای شماست.
/=/=/=/=/=/=/=/=/=/=/=/=/=/=/=/=/=/=/=/=
مشاور املاک رستمی میدان نواب کلاچای.| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",kelachay,,5249999872,0,0,real-estate-business,"['https://s100.divarcdn.com/static/videos/thumbnails/95a15a2e-12c4-409f-b217-bc164fbc6288.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/wj6Xa82VXZJf7Qiij2VW6w/3c178a13-f1ec-4af5-82f7-2bb4cd387f8b.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/Hkq_0r7LxJ7ZhtIuz5fWIA/9e3c62a6-14c4-4021-a460-50ff908753d5.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/c9NKF9yOXEzy4keThR-yFw/43cf9903-8594-4229-9405-7c697dca0483.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/iV4dLUC1gPI3mSD5PX6gkQ/fb8512c5-2bbc-4196-af64-08cb63ccb520.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/aZrdEXJlPM7Ctn2Ne8MM7w/55b29cea-9a6a-4078-93d3-c59018d802cd.jpg']",,,,"{'latitude': 37.08408, 'longitude': 50.392788}",,,,,,,,,,,,,,
gZyZvYhX,فروش آپارتمان چالوس گلسرخی,residential-sell,apartment-sell,apartment-sell,19-7-2024,"فروش آپارتمان چالوس گلسرخی|فروش آپارتمان|چالوس|خرید و فروش فروش آپارتمان چالوس گلسرخی جنب رینگ ۴۵ متری ۱۱۲ متر طبقه چهارم فول امکانات پارکینگ آسانسور انباری پکیج رادیاتور نصب کولر اسپلیت نصب ویو بی نظیر دریا جنگل کابینت ام دی اف کمد دیواری گاز رومیزی هود سرویس ایرانی و فرنگی هر دو خواب کمد دیواری دستگاه تصفیه آب درب ریموت دار زیر قیمت منطقه برای اطلاعات بیشتر و ارئه فایل دیگر از طریق راه های زیر با مشاوران ما در ارتباط باشید 

آدرس دفتر چالوس بلوار امام رضا جنب شیرینی سرای حسینی و فست فود نانو

 املاک امیر کبیر 

هادی دلیرج 

حامد دلیرج| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",chalus,,4499999744,0,0,real-estate-business,"['https://s100.divarcdn.com/static/photo/afra/post/n65MjrnnLva9TB2v8KMNDw/d6018ebc-643c-4f11-86d3-a3c4edefecf2.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/Um7i4lApMMKGewVfaKnjcA/a3209f6b-5d10-44c9-afd5-318608b70bd1.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/Umlod3MTReaNSPSVZ0aS4A/a60c53ee-db03-4e8e-b21a-dfd46c8b0af9.jpg']",1400,2,112,"{'latitude': 36.663944, 'longitude': 51.416206}",دارد,دارد,دارد,2,,تک‌برگ,جنوبی,,دارد,ایرانی و فرنگی,سرامیک,اسپلیت,شوفاژ,پکیج
gZz-DnR8,۱۰۰ متری طلاییه,residential-rent,apartment-rent,apartment-rent,07-8-2024,"۱۰۰ متری طلاییه|اجارهٔ آپارتمان|قرچک|خرید و فروش سلام 
۱۰۰ متری طلاییه بهار ۱۵ شمالی 
تا خیابان اصلی ۱۰ قدم 
کولر گازی پکیج 
کابینت کامل 
بالکن 
تمیز 
۳۰ مرداد تخلیه 
رهن کامل  توافقی 
عروس داماد تخفیف 
ادرس دفتر نبش ۱۶متری دوم شمالی روبرو در شهرداری املاک هخامنش خانم ساکی| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",qarchak-city,,0,0,111111,real-estate-business,"['https://s100.divarcdn.com/static/photo/afra/post/BLIQCeI2JJRxWBAxdjwuHA/cd1bb4c5-be47-4692-9d32-d9be3364c63c.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/f6dYvx0kK0FF2XMVpfNl1Q/cbcb5db2-2b28-4ecf-b50d-d475f7b1a77e.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/a66IK8F2uTInnIaVKKofZg/869d0fc0-3116-4dd0-9a9e-f07ca93212f0.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/seWLbRukyQpJvBhdgSzkDg/794a8410-bf5e-496d-b3e7-8ab3f9f39f21.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/dSmVZ762NWgM9hSghy1WlQ/689fc4b8-782d-42a0-9ae3-e8f146ce6ac5.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/MTDEeyHJt0q-5q3yZ0Jzrw/82f28802-92b8-41e0-96e9-32c475f56554.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/8gvy-MIJgqwsvunutFIrvg/37fb50af-67c0-4283-8b80-57b5242945da.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/82860S0pdwBIVqL_WkXYOg/fc822c5b-7b81-4c48-9e40-383836eeeb46.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/JOY_k53KB33A-mXecqCP_w/77436664-1489-44e5-a68f-bf2ec5b68401.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/CUNeTDaO4IRTTUiWzcM0xg/a39e6d3a-5abb-4380-97c6-7d951290dde6.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/OuHSbOEtzfjk_B97vfWzsg/aabfc4b8-b94c-4c58-80d2-538f8cb94293.jpg']",1395,2,100,"{'latitude': 35.42517, 'longitude': 51.577858}",,,,,,,,,,,,,,
gZz-mweZ,۳۸متر_طبقه دوم _ آسانسور _انباری سندی,residential-sell,apartment-sell,apartment-sell,08-8-2024,"۳۸متر_طبقه دوم _ آسانسور _انباری سندی|فروش آپارتمان|تهران، سبلان|خرید و فروش بسمه تعالی 

۳۸متر
یک خواب 
طبقه دوم 
۴تا ۲واحدی
۱۰ساله 
آسانسور 
انباری سندی 

خوش نقشه 
خوش قیمت 

وام با ما 
رهن با ما 

برای بازدید تماس بگیرید| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",tehran,sabalan,2750000128,0,0,real-estate-business,['https://s100.divarcdn.com/static/photo/afra/post/NKmxukze0JTdz_bzmC4AfQ/9fc6edcc-786a-4fea-8140-2205c9abf3f4.jpg'],1392,1,38,"{'latitude': 35.72337, 'longitude': 51.466442}",دارد,ندارد,دارد,2,,تک‌برگ,شمالی,بازسازی شده,دارد,ایرانی و فرنگی,سرامیک,کولر آبی,شوفاژ,پکیج
gZz2hcvl,۹۰ متر پونک جنت اباد شاهین شمالی,residential-rent,apartment-rent,apartment-rent,07-8-2024,"۹۰ متر پونک جنت اباد شاهین شمالی|اجارهٔ آپارتمان|تهران، شاهین|خرید و فروش درود

۹۰ متر دو خواب طبقه سوم واقعی

خوش نقشه

تخلیه

تمام عکس ها متعلق به واحد میباشد


کلید موجود اماده جهت باردید 

مشاور شما : رادمهر| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",tehran,shahin,0,350000000,16000000,real-estate-business,"['https://s100.divarcdn.com/static/photo/afra/post/VGuahHml9Tm-CGJgkGkdZw/9985c644-0f55-4dd1-8926-5c3f2e7cd045.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/6TYnXyPF2cKNM5cl40ldDA/96bbd80d-8790-4ab7-8ae1-d375173ea06b.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/rpaWf92vbRUHMLZb5ebxzA/577e3958-07b3-4ede-9640-581dae5584cc.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/i1wpbPXveLQjgis30xcscA/c60b9a5d-c2dc-44e4-8fc5-377d71697501.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/duhlLQbFIRj510AUJBnS0Q/c52e9262-da6f-4bd7-beca-c32e45e8bb3d.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/vZnGHKgQLH8_Xjhva5r8IA/0bfc254a-71bc-4f65-888d-10bd0e9ddeb1.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/ycyT_vFqOKp0UGTIVa8KhQ/a29c3887-e2b1-4407-a634-099684c68312.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/SdA8kt8DdF--aO7lmUKBAA/ce026344-9a6d-4ded-9b65-50c08eb2f26f.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/cTd_ekWSN8CQr9xlemQrNw/d8130756-6faf-4393-99a4-4fd16c9abbb3.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/joFSEEjYBwLB9_T6NAoCRA/28006391-706d-460b-8abf-adeb7a9605d3.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/dvqP2a0DTOF5GPUC1uxLEg/824faf30-d2e0-41fb-9d49-3c0a0801e287.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/fOGFdAxKyacEeFj9OwWSbA/e2fd1ca7-3d4b-4365-94d4-73584242b6a8.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/k_Ap2MSTywuWklqPbc3cuQ/b36fa0d0-73cf-495d-bd15-1063c0a03db0.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/Zs9c8grML6tYIfhXEfIk2A/53ae801c-e0e7-4994-beb7-7f4f08993326.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/knqYquHMBnMZuAalCNiCgw/ea71747d-3317-4dcf-a8fd-53a386482b92.jpg']",1385,2,90,"{'latitude': 35.756863, 'longitude': 51.315643}",ندارد,دارد,ندارد,2,,,جنوبی,,دارد,ایرانی و فرنگی,سرامیک,کولر آبی,شوفاژ,پکیج
gZZ2LyP1,فروش آپارتمان فاز ۷ دوخواب برای سکونت,residential-sell,apartment-sell,apartment-sell,19-7-2024,"فروش آپارتمان فاز ۷ دوخواب برای سکونت|فروش آپارتمان|پرند|خرید و فروش باعرض ادب واحترام
فاز ۷فقط با 300میلیون تومان خانه دار شو
پولت کمه نگران نباش با ماشین هم معاوضه میکنیم
میخوای تو بهترین منطقه پرند صاحب خونه بشی زیر پنج میلیارد خونه نیست درسته الان نیست ولی شما 
میتونی با یک تصمیم درست ایندتو تضمین کنی 
امروز امتیازشو خریداری میکنی بصورت اقساطی هر شش ماه 40میلیون پرداخت میکنی خونتو دریافت میکنی اما اگه تصمیم رو عملی نکنی تا پولتو جمع کنی اون خونه 5میلیاردی بود شده 10میلیارد وتو هنوز هم نمیتونی اونجایی که دوست داری خونه بخری 
پس دلتو بسپار به خدا خرید خونتو بسپار به من 
بهت قل میدم خونه دار میشی که هیچ سود خوبی هم میکنی  اگه قصد سرمایه گذاری داشته باشی بامن تماس بگیر یک سری توضیحات بهت میدم بعد دعوتت میکنم دفترمون میریم واحدها رو میبینیم اسناد و مدارکشو نشانت میدم بعد تصمیم باتو اینجا کشی مدیر نیست اینجا همه باهم دوستیم باهم میشه به بهترینها دست پیداکرد به امید لبخند رضایت شما ودیدار روی ماهتون| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",parand-city,,300000000,0,0,real-estate-business,['https://s100.divarcdn.com/static/photo/afra/post/mWaA1qU1CvVcS0ne96iEUA/f392bacc-465f-4a43-863d-5543dbcd74a6.jpg'],1402,2,105,"{'latitude': 35.46813, 'longitude': 50.95949}",دارد,دارد,دارد,2,,تک‌برگ,شمالی,,دارد,ایرانی و فرنگی,سرامیک,کولر گازی,شوفاژ,پکیج
gZz2rTeh,اجاره باغ ویلا استخردار شهریار کردان,temporary-rent,villa,villa,07-8-2024,"اجاره باغ ویلا استخردار شهریار کردان|اجارهٔ کوتاه مدت ویلا و باغ|شهریار|خرید و فروش دوبلکس / فول 

استخر ابگرم سرپوشیده
 استخرداخل بزرگ ابگرم

سه خواب و یک بهارخواب
۴تخت دو نفره  
۳ سرویس پایین و یک سرویس بالا

وسایل تقریحی فول :
 بیلیارد / اسنوکر 
 ایرهاکی 
فوتبال دستی

 میزبار
 تاپ

محوطه سازی  
برکه و آبنما
آلاچیق بزرگ 
 محوطه بزرگ و سرسبز
دسترسی نزدیک و عالی| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",shahriar-city,,0,0,0,personal,"['https://s100.divarcdn.com/static/photo/neda/post/ODrINxnM0WEzjeZ64RQSPw/8a9f04cc-5665-4f59-8fcc-4ee6945cd596.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/oRPYh_Uf75KJvMyRKMvg-g/d7cc107a-9362-4940-ac6a-313594502f68.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/cz9Lu6BKzT4M1kdBtLeslg/41cbfbd4-74f9-47c5-9324-6a82a177fa21.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/tcVlwRv1AwSg9GdeSIVGfA/3490ec85-728c-46e7-8857-ddc0d5bd4456.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/h8gU-2Hm8_MHg7rKC7T0BA/edc28b1c-0040-4189-921a-8bf6c41fd5ea.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/9bI1s__zWlpHiBwYYUYFew/6a625c2f-cbaa-42bb-af4d-cfe6ade88b1f.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/sz35CjDkZB3XDovbPoIcLw/24ee34e2-9f9f-4277-8d7c-e83568316cc0.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/edv9gkmCCCkvPSGLHf-srA/bcfa3877-3ee0-44c7-9531-0bc042b1a34f.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/JAilAWcpB6LbPnmDBWjhCQ/1dc11c85-f65c-443e-ba1e-acdfaee6701d.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/fKA3ewZu850BcBMO4GQqaA/882056d1-5842-40c0-bd25-6d33125c0f16.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/KNdtgUdRFH2-OlJsq3eR3Q/53e6e9ce-29b2-4031-a1fc-579155b7b5dc.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/-vh38FKNrhS0IGzhqwcQMA/704f91e4-ccd1-4a71-9e0f-53256df71cfe.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/o2b4dZ6E3ghg1tJVxMdhXQ/0bb66df6-a19d-43c6-be23-c5a68976f876.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/8O6cXDxS_DIQvBVgu8Y2NA/436c0625-abe5-4ac3-901c-3f4f3dd5a9d4.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/AhkiHwHKAWNiPQyNyJ5jdA/6aa84c3c-b6c7-4ff2-9636-3e0ee026446c.jpg']",,3,900,"{'latitude': 35.6275052814922, 'longitude': 51.01137723618254}",,,,,,,,,,,,,,
gZZ2wmVk,زمین ۲۲۰ متری شهرک ابوذر سامان,residential-sell,plot-old,plot-old,18-7-2024,"زمین ۲۲۰ متری شهرک ابوذر سامان|فروش زمین و کلنگی|شهرکرد|خرید و فروش ۲۱۸ متر زمین دارای پروانه ساخت خرداد ۱۴۰۳ 
دوبر ابعاد ۱۰.۵ در ۲۰ متر 
بر خیابان ۸ متری و ۱۰ متری 
بر نسا 
روبروی مسکن ستاره طلایی| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",shahrekord,,2500000000,0,0,personal,,,,,"{'latitude': 32.444193831009, 'longitude': 50.92069387425}",,,,,,,,,,,,,,
